"genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","results"
"PCDH10",97.6356676182077,-3.663789556963,1.21062374316256,-3.02636519203889,0.00247513162829914,0.0476557840940995,"res33"
"TOPORS",972.067378667217,-1.10041154497126,0.363593920447258,-3.02648499627727,0.00247415099501646,0.0476557840940995,"res33"
"ERICH2",383.540240430912,2.05995088315357,0.680855288587416,3.02553408585162,0.0024819442760135,0.047738091795593,"res33"
"BEST4",450.569339709754,2.12367583005773,0.70242842534108,3.02333412692764,0.00250006041914718,0.0478504019659709,"res33"
"MIR8085",37.1645940071409,-2.06127825515595,0.681797440209119,-3.02330007945427,0.00250034174021294,0.0478504019659709,"res33"
"GCNT7",57.8711543101466,-1.80239505801236,0.595957805382899,-3.02436689599918,0.00249154079739735,0.0478504019659709,"res33"
"C22orf23",748.86938412099,1.1011909122057,0.364215657314984,3.02345846503066,0.0024990333075753,0.0478504019659709,"res33"
"APOBEC3A_B",2250.33902351329,-2.27669573260172,0.753054704266896,-3.02328067230933,0.00250050210688158,0.0478504019659709,"res33"
"ITPRIP",3864.68124378613,-1.70445824495892,0.564313783405774,-3.02040867170051,0.0025243382482397,0.0479649765531687,"res33"
"IZUMO1",12.1302657133977,-2.36684857350671,0.783504211919312,-3.02084984037132,0.00252066331326763,0.0479649765531687,"res33"
"IFT172",3624.37981943536,1.38149892187735,0.45738458811108,3.02043172810589,0.0025241460670822,0.0479649765531687,"res33"
"MAP4K4",3208.6927628408,-1.34010769964742,0.443505180613657,-3.02162806259257,0.00251419265033171,0.0479649765531687,"res33"
"PBX2",2548.55664158334,-1.07361896993235,0.355394440974493,-3.02092223780563,0.00252006071029562,0.0479649765531687,"res33"
"PIM1",3269.39773963675,-1.26378469874883,0.418261155339459,-3.0215206040904,0.00251508522748039,0.0479649765531687,"res33"
"SLC9A7",1172.79724997114,-0.785063907009762,0.25989566377578,-3.02068874718534,0.00252200465188765,0.0479649765531687,"res33"
"FAM188B",702.596865183347,1.47888358497613,0.489866948138974,3.01894951393326,0.00253652797017421,0.0481270272222718,"res33"
"MAPK15",1914.83932158905,2.13731928449145,0.708008644871463,3.01877568864921,0.00253798368000073,0.0481270272222718,"res33"
"SPOPL",1086.76814558794,-1.45390193099928,0.48177113082868,-3.0178270094733,0.00254594192191672,0.0482293187242452,"res33"
"C5orf49",3352.71975507944,2.18124324137217,0.72298239655024,3.01700740125917,0.00255283578782233,0.048311261574171,"res33"
"FCER1G",2240.12693757239,-2.24552403786632,0.744451522120468,-3.01634689585999,0.00255840383047653,0.0483679743267276,"res33"
"EFCAB2",659.98462548498,1.32773041485792,0.440267946066195,3.01573263900136,0.0025635919640486,0.0484173980278296,"res33"
"ARHGDIB",13408.0835588441,-1.19533903758481,0.396496663192054,-3.01475182151991,0.00257189609010749,0.048514591411612,"res33"
"SECTM1",9756.88268730782,-1.46062131894299,0.484529295272615,-3.01451601212509,0.00257389624309121,0.048514591411612,"res33"
"PDE1B",47.7019987165112,-1.87432390652295,0.621933076661844,-3.01370674250543,0.00258077135078038,0.04856534838235,"res33"
"RCBTB2",952.402526397488,-0.956798788177504,0.317526486564766,-3.01328811504468,0.00258433436450653,0.04856534838235,"res33"
"PRRT3-AS1",142.408819786565,1.38094903464041,0.458285944760744,3.01329126591775,0.0025843075300668,0.04856534838235,"res33"
"WTAP",2623.78149394728,-0.933095268825253,0.309697843920107,-3.01292142371506,0.00258745903534969,0.0485755408322984,"res33"
"SRD5A2",472.027033712019,2.13177649595975,0.707639810630302,3.01251634508939,0.00259091482972078,0.0485828992376076,"res33"
"MOSPD2",455.188105925079,-1.62914665137276,0.540836816054498,-3.01227025049381,0.00259301636460358,0.0485828992376076,"res33"
"OTUB2",282.665830046848,-1.11532924807901,0.370370391657514,-3.01138879673288,0.00260055637012626,0.0486756874412388,"res33"
"APC",951.759738908958,-1.38783872837485,0.460996073338568,-3.01052179972817,0.00260799226191947,0.0487663443727307,"res33"
"IL10RA",1092.19383323203,-1.78774771343059,0.593951732361855,-3.0099208673432,0.00261315762271577,0.04877058336148,"res33"
"ADH6",184.521084810382,1.82359413943039,0.605866927947897,3.00989219795674,0.00261340428623528,0.04877058336148,"res33"
"PDE4B",3879.64190552158,-3.22213363008311,1.07163660865508,-3.00674090830747,0.00264064723691012,0.0489019043131879,"res33"
"PRPH",267.984300360258,2.2231432902949,0.739203172237777,3.00748613343314,0.00263418142024904,0.0489019043131879,"res33"
"ALDH1A2",26.5866325017642,-2.83238350256295,0.941721115710719,-3.00766697837644,0.00263261453413066,0.0489019043131879,"res33"
"LOC101929319",59.9623461729654,-3.8318454598205,1.27398764636568,-3.0077571558497,0.00263183353218318,0.0489019043131879,"res33"
"ANKDD1B",409.045005027886,1.37833217242024,0.458420063791687,3.00670123602307,0.00264099185297495,0.0489019043131879,"res33"
"HAVCR2",250.305291293985,-1.44015481614031,0.478666162985143,-3.00868314392427,0.00262382605257443,0.0489019043131879,"res33"
"GPR141",23.6166002171674,-2.97893938798163,0.990648345521827,-3.00706037762821,0.00263787364225118,0.0489019043131879,"res33"
"TAC1",11.3125199779847,-4.46478364968636,1.48495824323361,-3.00667286102534,0.00264123835958742,0.0489019043131879,"res33"
"DNTTIP2",1750.4748977829,-1.57950956704969,0.525535412393505,-3.00552451804523,0.00265123220773791,0.0490386716418465,"res33"
"IQCC",393.789540850056,1.1547313116494,0.384310543112314,3.0046828856109,0.00265857873804822,0.0491262521035609,"res33"
"TTC7B",351.324861981654,1.01425927684688,0.33776304295557,3.00287227392222,0.00267444650610627,0.0492260403389091,"res33"
"MIR22HG",3282.69766912054,-1.13993164549319,0.379599376732908,-3.00298608312854,0.00267344656586089,0.0492260403389091,"res33"
"SPNS2",15401.2759406336,-1.53941503851451,0.5125337866133,-3.00353865193278,0.0026685964903045,0.0492260403389091,"res33"
"TDP2",2101.90131443451,-1.2124491444603,0.40373171397355,-3.00310602931661,0.00267239307523753,0.0492260403389091,"res33"
"MSL1",2142.71012159745,-1.2531140916417,0.417486108353924,-3.00157075065926,0.00268590616340547,0.049340410976387,"res33"
"MCEMP1",974.553059469039,-3.41228678937351,1.13674714745633,-3.00179929811929,0.0026838906054395,0.049340410976387,"res33"
"LOC101927267",659.961984249231,2.0053919836391,0.668277276945658,3.0008382041728,0.00269237580990643,0.0494110062050243,"res33"
"ITSN2",1734.84197134219,-1.40983247884192,0.470015517001079,-2.99954454235324,0.00270383586092419,0.0494765139881759,"res33"
"GPR156",65.4975950996986,2.16342018510016,0.72119366436456,2.99977702522712,0.00270177310520202,0.0494765139881759,"res33"
"PLAGL1",643.241062246095,-1.46192109617721,0.48729615686831,-3.00006695224622,0.00269920267844313,0.0494765139881759,"res33"
"HMOX1",3456.04080066901,-1.69677440609252,0.565733517848076,-2.99924673465817,0.00270648032793919,0.0494767749746006,"res33"
"SDCBP",15701.7697670794,-1.55434864565452,0.518428698823217,-2.9981917459098,0.00271586742278989,0.0496001767865054,"res33"
"TLR7",61.5726076975418,-1.86740194164555,0.623144573300282,-2.99673947532828,0.00272883812106461,0.0497887234678432,"res33"
"IFT52",1146.00424529181,0.792163639034841,0.264370044762511,2.99641980900846,0.00273170075342306,0.0497926578223268,"res33"
"ADAMTSL4",751.88768487259,-2.10386913683083,0.702584034644082,-2.99447330581119,0.00274919111000317,0.049801042961246,"res33"
"HBD",36.0866243482667,-3.37349572924978,1.12665187519517,-2.99426628892388,0.00275105727177109,0.049801042961246,"res33"
"PAX6",688.502681529764,-0.787151711077546,0.262859106199701,-2.99457653363367,0.00274826099094556,0.049801042961246,"res33"
"VCPKMT",326.405494013708,-1.22415330188656,0.408957560741657,-2.99335045833734,0.00275932695359701,0.049801042961246,"res33"
"CHSY1",1708.47470372468,-1.75542912194274,0.586428115853144,-2.99342591954159,0.00275864470358538,0.049801042961246,"res33"
"IFT140",2989.38309005142,1.30251027407418,0.435147813970875,2.99325937590798,0.00276015064148321,0.049801042961246,"res33"
"IFI30",13147.9746180858,-1.32038315010466,0.440876620341557,-2.99490399169213,0.00274531238044199,0.049801042961246,"res33"
"CYP2B6",4287.63194670851,1.63296052716586,0.545047679984627,2.99599573969733,0.00273550255519588,0.049801042961246,"res33"
"PSG4",23.2201464050338,-4.37807017606878,1.46209551469613,-2.99438041637018,0.00275002832239806,0.049801042961246,"res33"
"LINC01271",125.52557376937,-2.20692902030222,0.737402506304942,-2.99284176746421,0.00276393008620173,0.049801042961246,"res33"
"CDYL",1464.33880555834,-0.820661309162661,0.274204930526615,-2.99287583044757,0.00276362163202573,0.049801042961246,"res33"
"STX11",1791.19765219729,-1.83280548177111,0.612218735343978,-2.99371021493051,0.00275607575273273,0.049801042961246,"res33"
"APBB1IP",1145.50160561539,-2.60500308152519,0.870615247519425,-2.99214043051442,0.00277028797112847,0.0498678344735862,"res33"
"CCR1",1459.89175362033,-3.32941258901631,1.1129832567975,-2.99143097497833,0.0027767330430383,0.0499360662261888,"res33"
"AGR3",1423.97027450175,0.982531305691867,0.171655594413999,5.7238525143678,1.04135160620325e-08,0.000192431363310299,"res34"
"MANSC1",1300.34884328211,-0.689402366841829,0.123464004039049,-5.58383289289553,2.35274781624488e-08,0.000217382134481946,"res34"
"MROH9",139.480236617003,1.45076893103718,0.266396784662855,5.44589505039722,5.15455236055064e-08,0.000218577470089803,"res34"
"IGFBP5",1792.34523548358,1.08816967247875,0.200718367439731,5.42137566361727,5.91421262216038e-08,0.000218577470089803,"res34"
"CST1",15635.0978382949,2.97144574095161,0.540594472582922,5.49662619884783,3.871260830186e-08,0.000218577470089803,"res34"
"CERS3",683.251243259059,-1.00547435902348,0.192048852168469,-5.23551350435282,1.64526794009823e-07,0.000467123302386481,"res34"
"LOC101927416",855.653267002785,1.34415342965058,0.257399418751198,5.2220530884331,1.76950220071723e-07,0.000467123302386481,"res34"
"XDH",3224.21190241569,-0.836846205396331,0.161967039821042,-5.16676853711078,2.38175914314666e-07,0.000550156590077588,"res34"
"FBXO15",404.66242850224,1.2106272823065,0.242985474532617,4.98230309706842,6.28319139028356e-07,0.00129007881890055,"res34"
"COL6A6",579.8400609173,-1.17352049945038,0.237455781629356,-4.94205907052675,7.73017853922749e-07,0.00142845969226385,"res34"
"DDIT4L",246.614377402887,-0.917943141555182,0.188619752142244,-4.86663316609033,1.13515446110295e-06,0.00190695629879286,"res34"
"F5",297.85743851908,-1.64364006093233,0.339202835680821,-4.84559646334721,1.26231859811647e-06,0.00194386544788285,"res34"
"DNAH3",3660.18696841066,1.22595761477875,0.254720598892194,4.81295042533098,1.48718190664626e-06,0.00201676768052728,"res34"
"HSD17B13",2672.12435317659,1.19377287540421,0.249027909109439,4.79373127162062,1.63707534000267e-06,0.00201676768052728,"res34"
"CETN2",3319.12337518525,0.83976426404306,0.174701672856613,4.80684729752016,1.53329013512197e-06,0.00201676768052728,"res34"
"CPM",1420.1296153178,-0.819265866462766,0.171990080284669,-4.76344836345655,1.90312327433088e-06,0.00206869499919767,"res34"
"PPIL6",1647.34645014001,0.928432249654487,0.19457035045089,4.77170466878933,1.82673225085188e-06,0.00206869499919767,"res34"
"VAV3",1163.87236763285,-0.559355676215379,0.118573590995003,-4.71737147809712,2.38911227665176e-06,0.00219993233107563,"res34"
"DYDC1",137.913483359042,1.32306726877498,0.281349231782149,4.70257999424517,2.56894519591079e-06,0.00219993233107563,"res34"
"HYDIN",3231.76439327647,1.23091719052983,0.261334060110476,4.71012921166677,2.47559793682057e-06,0.00219993233107563,"res34"
"DNAH9",3399.27965638619,1.27314655605738,0.270529395921767,4.70613018492656,2.52463329816682e-06,0.00219993233107563,"res34"
"TTC30A",885.214561757211,0.669101224458739,0.142403434524803,4.6986312281829,2.61910878747031e-06,0.00219993233107563,"res34"
"DNAH10",2023.31473555498,1.13088085177819,0.242590137416653,4.66169343824513,3.13618105132136e-06,0.00251971694118989,"res34"
"SPA17",1141.5213758343,1.01180770979587,0.217715159292224,4.64739209288497,3.36157837741018e-06,0.00256104088945126,"res34"
"POSTN",903.391794687041,2.2028972942564,0.477390685915042,4.61445386190136,3.94130313412125e-06,0.00256104088945126,"res34"
"C15orf26",634.140741652189,1.19011552590046,0.257461389734149,4.62250097822184,3.79141023613846e-06,0.00256104088945126,"res34"
"SAXO2",1927.68948766539,1.19950418794008,0.260960009305817,4.59650576780287,4.29635086168023e-06,0.00256104088945126,"res34"
"HBA1",1425.4686871248,-1.82168776364361,0.392597216078914,-4.64009343173092,3.48251690208906e-06,0.00256104088945126,"res34"
"CFAP221",816.310432158798,1.34259139559901,0.291899812346252,4.59949386334798,4.23518667767087e-06,0.00256104088945126,"res34"
"FAM47E",514.045788939427,0.909931023141275,0.197639644263249,4.60399039136743,4.14471594098253e-06,0.00256104088945126,"res34"
"PIH1D3",326.027941329022,1.2499855276648,0.271876735937283,4.59761856179247,4.27347450469718e-06,0.00256104088945126,"res34"
"CFAP43",1273.35988241364,1.35566033922066,0.295966649255363,4.58044966428287,4.63977278565273e-06,0.0026585295648072,"res34"
"ECT2L",813.276216045112,1.14260394791486,0.249714486254436,4.57564142574675,4.7476311293164e-06,0.0026585295648072,"res34"
"APOBEC4",456.200736580072,1.32588202411234,0.291110307193872,4.55456914903853,5.24930556821563e-06,0.00274214986373432,"res34"
"A2ML1",4301.4542882493,-1.26039665787296,0.277578704827969,-4.54068210547383,5.60725230948111e-06,0.00274214986373432,"res34"
"CLEC7A",3348.00699657019,-1.05354601000338,0.23229840876036,-4.53531307263591,5.75181011524127e-06,0.00274214986373432,"res34"
"C14orf37",173.536366047291,0.835937034645902,0.18458789996509,4.52866647707677,5.93571051189852e-06,0.00274214986373432,"res34"
"KCNE1",1706.77096390451,0.868596588939361,0.191136625674221,4.54437544806208,5.5098374832093e-06,0.00274214986373432,"res34"
"RSPH1",4187.81435705229,1.1323734739444,0.249944363565527,4.5305021397193,5.88436587588735e-06,0.00274214986373432,"res34"
"TMEM232",279.234917337148,1.26279515121893,0.277948274738243,4.54327393256233,5.53871997956102e-06,0.00274214986373432,"res34"
"MS4A8",2052.80874998945,1.17147277395355,0.259299559148218,4.51783557905676,6.2474966086252e-06,0.00274874975787583,"res34"
"C12orf75",1327.1605448449,0.866361531956387,0.191616255921245,4.52133629159556,6.14504740084459e-06,0.00274874975787583,"res34"
"LRRC18",358.595669024064,1.1080653386737,0.247100325968239,4.48427307544758,7.31629188862363e-06,0.00278040583856169,"res34"
"FANK1",1654.13362376235,0.833077312417941,0.185582133717052,4.48899522670697,7.15599006316539e-06,0.00278040583856169,"res34"
"AGBL2",681.537036098566,1.23319103714323,0.274873874075147,4.48638868023552,7.24405383596496e-06,0.00278040583856169,"res34"
"TEX26",416.158281414932,1.3261832929395,0.294676518441016,4.50047156779124,6.78028739854585e-06,0.00278040583856169,"res34"
"MORN2",2446.60291708709,0.843428381336293,0.18815458467902,4.48263529041894,7.37268716324059e-06,0.00278040583856169,"res34"
"CCDC170",1876.82894176011,1.0528469412266,0.234789520200705,4.48421607713407,7.31824761348692e-06,0.00278040583856169,"res34"
"EFCAB10",476.220228592216,0.806987034264154,0.179836337544092,4.48734135316951,7.21174769098164e-06,0.00278040583856169,"res34"
"MPDZ",259.532096976322,1.00904201420865,0.225513068402263,4.47442811788074,7.66160953703523e-06,0.00283157765269748,"res34"
"WDR78",976.557447890163,1.1739572318001,0.262622705991169,4.47012845812188,7.81726316310192e-06,0.0028324550194306,"res34"
"DIO1",61.7775072722266,1.1685402579982,0.262310733822974,4.45479390403755,8.39738220729044e-06,0.00290939603537938,"res34"
"ARMC3",1463.3018459181,1.28030978188086,0.287571887406825,4.45213818856228,8.50194198335875e-06,0.00290939603537938,"res34"
"HBA2",3998.52681116571,-1.80585284525422,0.405383353786891,-4.45467932608687,8.40186784272401e-06,0.00290939603537938,"res34"
"CCDC60",925.378458612811,0.647791723126628,0.146134601779044,4.43284283968619,9.29986563712192e-06,0.003068789591221,"res34"
"LOC80078",127.034683423593,-1.15772280570794,0.261148305606623,-4.43320052572678,9.28444388441626e-06,0.003068789591221,"res34"
"ARMC4",709.32244080798,1.31905990696577,0.298626637459258,4.41708723035709,1.00039865174605e-05,0.00313328248908734,"res34"
"FAM216B",2531.64396831089,1.32009658974881,0.298774653739014,4.41836873787138,9.94486485880399e-06,0.00313328248908734,"res34"
"CCDC113",2377.05065508853,0.988594666634158,0.223621701563213,4.42083509660937,9.83201861510434e-06,0.00313328248908734,"res34"
"C1orf189",323.656068323393,1.12332836008491,0.256343036513043,4.38212941285713,1.17524961973169e-05,0.00315836470565159,"res34"
"MAP6",1845.34676257079,1.20596202176714,0.274906359835476,4.38681019416528,1.1502508137781e-05,0.00315836470565159,"res34"
"AK7",1272.0180043895,1.18565514746399,0.269547260451583,4.398691144097,1.08905683674655e-05,0.00315836470565159,"res34"
"CFAP53",413.120190391978,1.17725234406977,0.26844086198458,4.38551841685486,1.15709867075408e-05,0.00315836470565159,"res34"
"VWA3B",1669.52000647312,1.15228007111014,0.261240478077389,4.41080218345332,1.02988371781691e-05,0.00315836470565159,"res34"
"LRRC34",398.36149878707,1.16598304241459,0.266340532568521,4.3777904593422,1.19888529061629e-05,0.00315836470565159,"res34"
"TCTEX1D2",851.83634230582,0.868619237463498,0.19853486862129,4.375147013195,1.21350665134078e-05,0.00315836470565159,"res34"
"SPATA18",3381.39695191704,1.08878426950597,0.248819982823692,4.37579111271564,1.20992842359099e-05,0.00315836470565159,"res34"
"C4orf22",271.621098947378,1.24676018082736,0.284099925361374,4.38845655887268,1.14157930758963e-05,0.00315836470565159,"res34"
"STMND1",229.949007784647,1.04192530084168,0.237722329538613,4.38295091110675,1.17082501912342e-05,0.00315836470565159,"res34"
"CLEC5A",87.1678441332178,-1.46786335681203,0.333807995528092,-4.39732833388199,1.09591499961217e-05,0.00315836470565159,"res34"
"PRUNE2",417.783957789672,1.02445242806342,0.232492579060875,4.40638764558235,1.05108788395054e-05,0.00315836470565159,"res34"
"NAIP",764.78229602743,-1.02359735535908,0.234571121813351,-4.36369723368403,1.27882536410144e-05,0.00328214081989313,"res34"
"GIPC2",164.842917668186,1.04124050891479,0.240248418346992,4.33401608251557,1.46413471609432e-05,0.00343152234905692,"res34"
"HRNR",36.6188601875084,-1.16422815814943,0.269656567791232,-4.31744781032287,1.57843714308046e-05,0.00343152234905692,"res34"
"C11orf74",542.87490094325,0.838341266643704,0.19352393936175,4.33197706396732,1.47776339244353e-05,0.00343152234905692,"res34"
"TTC12",1366.586363368,0.63260204249891,0.146354183921823,4.32240490532764,1.54337611468028e-05,0.00343152234905692,"res34"
"KCNRG",723.188124370907,0.826291352264316,0.191365548421978,4.31786891150475,1.57542947442757e-05,0.00343152234905692,"res34"
"LRRC48",2973.9873496011,1.13554883078381,0.261898631505113,4.33583338812384,1.45208904561204e-05,0.00343152234905692,"res34"
"KIAA2012",696.022177204811,1.21167576203641,0.279128252294404,4.34092841579658,1.41881944580049e-05,0.00343152234905692,"res34"
"CFAP61",460.710779179296,1.09740361594509,0.253312567523995,4.33221149140631,1.47619036106818e-05,0.00343152234905692,"res34"
"IL5RA",741.386443429315,1.10401609004031,0.254950132680565,4.33032169245257,1.48891667813829e-05,0.00343152234905692,"res34"
"EFHB",682.682008894743,1.29324464918939,0.297394607301205,4.34858137114632,1.37020979494414e-05,0.00343152234905692,"res34"
"KIF9",1207.73919357227,0.702002582613092,0.161608849382806,4.34383751443118,1.40015092386429e-05,0.00343152234905692,"res34"
"CAPSL",1837.39565929409,1.17100012996581,0.270742438721779,4.3251443530401,1.52432010617992e-05,0.00343152234905692,"res34"
"CDHR3",4125.50753266426,1.31348415560031,0.304064454881569,4.31975567848568,1.5620203998749e-05,0.00343152234905692,"res34"
"SPATA17",418.572240682568,1.13998791526285,0.264406678935251,4.31149439890667,1.62154882797664e-05,0.00344420698760692,"res34"
"DNAH12",1998.83246486816,1.17379053379171,0.272227382288137,4.31180186183224,1.6192951160201e-05,0.00344420698760692,"res34"
"RAG2",46.5698120841991,1.28589354561362,0.298481204683808,4.3081223388113,1.64646313486991e-05,0.00344816518674041,"res34"
"WDR66",2549.74230452069,1.05717601085364,0.246206027477852,4.29386730163922,1.75587445654966e-05,0.00344816518674041,"res34"
"EFCAB6",425.46987051322,0.960086413651014,0.2237050268054,4.29175163098229,1.77269166481053e-05,0.00344816518674041,"res34"
"ANKUB1",666.36809536733,1.06759360886167,0.248319436463895,4.29927525635671,1.71357543405154e-05,0.00344816518674041,"res34"
"TM4SF19-TCTEX1D2",425.638389775573,0.791072683335776,0.184249726818193,4.29348090223418,1.75893450839145e-05,0.00344816518674041,"res34"
"LOC100131257",85.1060924751662,1.14807595508341,0.267075323887379,4.29869723032718,1.718049764043e-05,0.00344816518674041,"res34"
"LOC100499484-C9ORF174",1368.8106050381,1.04043094115006,0.242107053704846,4.29740036578385,1.72812895566297e-05,0.00344816518674041,"res34"
"CCDC180",1349.00915938916,1.06736136197259,0.24846654296183,4.29579511691664,1.74068294780013e-05,0.00344816518674041,"res34"
"DRC1",2153.08941947418,1.19219084036329,0.277946911939954,4.28927535852906,1.79257018819874e-05,0.0034505108862213,"res34"
"CFAP52",1222.39136422045,1.15460757438759,0.269386563778165,4.28606222297853,1.81868067504067e-05,0.00346468043237902,"res34"
"CFAP57",860.984512806181,1.15021940180036,0.268751043937528,4.27986952142867,1.87002913391659e-05,0.00347048575698402,"res34"
"DNAAF1",2364.83064613112,1.14561660746465,0.268248587463596,4.27072745581603,1.94836394218268e-05,0.00347048575698402,"res34"
"CST2",1285.03394482857,2.2866595738857,0.535358557945598,4.27126743366279,1.94365154106051e-05,0.00347048575698402,"res34"
"DTHD1",751.700689555684,1.25757773884004,0.294572177214365,4.26916673099401,1.9620456824131e-05,0.00347048575698402,"res34"
"SULT1B1",129.909585693034,-1.47176465996419,0.344116353960362,-4.27693901503361,1.89480683261057e-05,0.00347048575698402,"res34"
"HCG14",30.0564439808436,1.53680339643311,0.359663023675263,4.27289794966712,1.92948777110196e-05,0.00347048575698402,"res34"
"EFHC1",3692.87766622645,0.984546342055611,0.23067876177902,4.26804069201118,1.97197361590628e-05,0.00347048575698402,"res34"
"RSPH4A",1807.26627425585,1.20924482000968,0.28265188302641,4.27821250317547,1.88400119717436e-05,0.00347048575698402,"res34"
"MYCT1",61.9124112855626,1.71075549020148,0.401889693499934,4.25677870786643,2.07393451851876e-05,0.00361549395921775,"res34"
"TTLL10",1606.52682036563,1.05341807348375,0.249298553467276,4.22552822241715,2.38380945175475e-05,0.003968505843151,"res34"
"LMNTD1",214.352822891971,1.39875103193055,0.330835073249332,4.22794058136753,2.35840050272275e-05,0.003968505843151,"res34"
"SLFN13",1301.59635624208,0.750436084744629,0.177548079172229,4.22666405766448,2.37181362274059e-05,0.003968505843151,"res34"
"ERICH6-AS1",205.48269850885,0.794017471553605,0.18767924438865,4.23071541096647,2.32949242043313e-05,0.003968505843151,"res34"
"DNAH11",1827.1521827958,0.902308991961853,0.213123876783424,4.2337301928811,2.29846680745648e-05,0.003968505843151,"res34"
"EDIL3",366.635683102424,-0.948559831939593,0.224965843888072,-4.21646155498847,2.48165571999183e-05,0.00409451036158296,"res34"
"RASAL1",1137.24555536657,-0.657436747021897,0.156128865828558,-4.21085968653493,2.54400725561799e-05,0.0041602398297845,"res34"
"DAW1",786.864809131837,1.18103670890454,0.281166021235335,4.20049586260642,2.66331035357552e-05,0.00431713263365983,"res34"
"C6orf165",663.929192143376,1.20711573366205,0.288012756029708,4.19118844006181,2.7749705805876e-05,0.0044055808732427,"res34"
"WDR86-AS1",884.563908015323,1.08524607294477,0.259007875285971,4.190011874143,2.78939857226796e-05,0.0044055808732427,"res34"
"SPIN4",695.273235728536,-0.513567026030972,0.122526493619439,-4.1914773765263,2.77143827805162e-05,0.0044055808732427,"res34"
"B3GALT5",938.706709547708,-0.966002649361967,0.230669121805826,-4.18782818350145,2.81636596059639e-05,0.00441047682931023,"res34"
"LDLRAD1",3340.73261038586,1.04880845184756,0.251241869857793,4.17449707901472,2.98645051132942e-05,0.00448718088188495,"res34"
"MMRN2",145.437722362627,-0.804938246661938,0.192959996997102,-4.17152912100236,3.02562380179173e-05,0.00448718088188495,"res34"
"NPHP1",852.740789148326,1.00555565850854,0.241148149509973,4.16986678335241,3.04777740442749e-05,0.00448718088188495,"res34"
"TTC30B",484.403684142067,0.587822028344312,0.140627365225425,4.17999745214621,2.91512361947017e-05,0.00448718088188495,"res34"
"RSPH10B2",875.877544582149,1.09957712959709,0.263751834350709,4.16898381883856,3.05960707352943e-05,0.00448718088188495,"res34"
"RSPH10B",875.877544582149,1.09957712959709,0.263751834350709,4.16898381883856,3.05960707352943e-05,0.00448718088188495,"res34"
"EFCAB1",2023.61980052677,1.14309859286406,0.2735705343671,4.17844193457676,2.93512908438632e-05,0.00448718088188495,"res34"
"RGS22",300.963236315737,1.18888461168063,0.285106903328588,4.16996080347599,3.0465203174056e-05,0.00448718088188495,"res34"
"PIFO",5855.68014655439,1.15544052527944,0.277427728945309,4.16483431440704,3.11578754310215e-05,0.00453359354401453,"res34"
"CCDC40",1559.8533195599,0.976502017622952,0.234884060117896,4.15737882397304,3.21919930315017e-05,0.0046474674939775,"res34"
"UFC1",5966.49213933782,0.421976607854011,0.101777494188511,4.14606992654417,3.38230570956157e-05,0.00480781747746064,"res34"
"TTC25",907.182546172923,1.1668743572063,0.281365346218887,4.14718576003505,3.36586968791225e-05,0.00480781747746064,"res34"
"KIAA1551",5544.65419582239,-1.0573072622966,0.255359291081661,-4.140469132014,3.46596249277813e-05,0.00488912373313337,"res34"
"CCDC89",343.936587884189,1.15368990946286,0.278963025490658,4.13563735707868,3.53970809412239e-05,0.00491806510310433,"res34"
"SCEL-AS1",298.421845218788,-1.2809027033014,0.309638546470992,-4.13676758885511,3.52232544999317e-05,0.00491806510310433,"res34"
"CFAP126",1569.46094167026,1.03158656884622,0.249877890660271,4.12836272196943,3.65355459366005e-05,0.00496789789689705,"res34"
"DNAH6",1271.56851819726,1.15344219211536,0.279229859994341,4.13079816083689,3.61505884764416e-05,0.00496789789689705,"res34"
"C21orf59",3019.64102605978,0.538721317103459,0.130498043720241,4.12819458242882,3.65622660305211e-05,0.00496789789689705,"res34"
"ZNF474",557.181067564514,1.09376623994969,0.26508673512408,4.12606930119579,3.69016110440285e-05,0.00497740781374162,"res34"
"CFAP54",473.694987829895,1.01043104754572,0.245152007078462,4.12165113223947,3.76166564369494e-05,0.00499818348113047,"res34"
"SNTN",4294.95772044377,1.24371891024024,0.301695635174786,4.12242924734293,3.74897777856927e-05,0.00499818348113047,"res34"
"NUP62CL",137.956299450557,0.709743080838615,0.172262609526154,4.1201226591825,3.78670754563703e-05,0.00499818348113047,"res34"
"C11orf70",1035.87969430198,0.997236080848097,0.242181806184866,4.11771675402765,3.82644580298007e-05,0.0050148150349836,"res34"
"PIH1D2",400.641866906956,0.898287157154915,0.21842451292812,4.11257484387994,3.91270561632371e-05,0.00507702013075168,"res34"
"CHST5",146.206981079682,0.92550445808546,0.225094628575978,4.11162391541951,3.92885913035062e-05,0.00507702013075168,"res34"
"C6orf118",710.88664516114,1.18454655638865,0.28845199254933,4.10656395859728,4.01588300623841e-05,0.0051534376439083,"res34"
"C4orf47",185.588932970348,1.03286817000401,0.251837984404809,4.10132003099167,4.10799941376261e-05,0.00518207663222352,"res34"
"LOC441081",109.731237091192,-1.07295279703156,0.261619176130566,-4.10120088634515,4.11011545804198e-05,0.00518207663222352,"res34"
"GM2A",4898.67904385735,-0.426097631368579,0.103913216609469,-4.10051430676,4.12232948177313e-05,0.00518207663222352,"res34"
"IQCG",1335.88698333539,1.03087518402073,0.251564094291438,4.09786295983263,4.16982012945854e-05,0.00520635852515299,"res34"
